Id,host_rock,p,theta,SDMBearing,SDMAzimuth,longitude,latitude,seg_length,Xstart,Xend,Yend,Ystart
0,marble,-1.38840894656817,2.60249969365948,-3,177,-117.305,44.5509,58.2686,475744.1035,475746.7493,4933083.133,4933141.342
0,quartz diorite,-14.8884462698397,25.4983334803736,-25,335,-117.284,44.5856,97.1648,477477.9862,477436.1581,4937001.197,4936913.496
0,quartz diorite,-28.1379722172379,52.8739827704873,-53,127,-117.268,44.598,284.06,478638.7844,478865.2681,4938248.71,4938420.16
0,basalt,1.80803683456805,1.14576283816865,-2,178,-117.279,44.5588,165.398,477824.5222,477827.8295,4933893.453,4934058.818
0,basalt,22.7356881683896,-1.34000849146103,1,181,-117.01,45.4357,566.941,499206.0163,499192.7871,5031070.189,5031635.737
0,basalt,23.5446310491637,-0.517124783414542,0,180,-117.01,45.4075,1120.47,499189.4798,499179.4547,5027667.512,5028778.231
0,basalt,24.3176466309015,0.18428231742814,-1,179,-117.009,45.4222,663.086,499315.1572,499317.2899,5029517.443,5030180.525
0,basalt,27.626654529041,4.30866057278174,-5,175,-117.012,45.3941,774.775,499049.3988,499107.6072,5026347.287,5027119.872
0,andesite,12.4093933690111,74.2916992458886,-75,105,-117.287,45.0505,87.9518,477345.37,477430.0368,4988592.136,4988615.948
0,andesite,4.86226081685049,13.2403335426678,-14,166,-117.29,45.056,36.9661,477132.7188,477141.1855,4989190.732,4989226.716
0,andesite,5.4432335973975,15.6424673481446,-16,164,-117.289,45.0547,54.952,477251.2524,477266.0691,4989040.449,4989093.365
0,andesite,5.28440201107162,15.2551291138758,-16,164,-117.29,45.0548,48.2675,477166.5855,477179.2856,4989055.265,4989101.832
0,basalt,131.986862083094,17.7838797051728,-18,162,-116.637,47.3637,883.599,527265.4064,527535.2819,5245220.21,5246061.587
0,basalt,-52.1324081557677,-26.1310175292976,26,26,-116.502,47.153,937.165,537552.427,537965.1778,5222709.415,5221868.039
0,quartz diorite,0.701113579657362,-13.1340508299887,13,13,-117.266,45.0622,65.2058,479047.0608,479061.8775,4989928.303,4989864.803
0,andesite,10.8128798830136,48.6520372769598,-49,131,-117.287,45.0524,70.4886,477336.7907,477389.7074,4988787.418,4988833.985
0,quartz diorite,7.93282427640494,21.8014094863246,-21,339,-117.266,45.0448,68.3917,479078.8108,479053.4108,4987989.433,4987925.933
0,quartz diorite,7.2123832784279,17.2413683875029,-18,162,-117.265,45.0441,64.2716,479129.6109,479148.661,4987851.849,4987913.233
0,quartz diorite,4.81548064171755,0,0,180,-117.254,45.0398,187.855,479986.0455,479986.0455,4987306.814,4987494.669
0,quartz diorite,3.80151574453239,-2.87836444360317,2,182,-117.26,45.0325,474.801,479504.5029,479480.6904,4986356.958,4986830.563
0,quartz diorite,7.94621800426751,23.1540656220567,-24,156,-117.261,45.0318,59.6629,479446.2945,479469.7542,4986492.601,4986547.458
0,quartz diorite,4.18940474171756,0,0,180,-117.262,45.03,84.6668,479359.9696,479359.9696,4986275.995,4986360.662
0,quartz diorite,5.23934030478134,5.94684445794574,-6,174,-117.262,45.0305,102.15,479387.4863,479398.0696,4986322.562,4986424.162
0,quartz diorite,-5.38056693365646,-53.5308031136022,53,53,-117.261,45.0287,181.615,479353.6196,479499.6698,4986227.312,4986119.362
0,quartz diorite,8.99792112536531,31.827653369404,-32,148,-117.257,45.0268,72.2464,479766.3704,479804.4705,4985933.095,4985994.478
0,basalt,9.77738907915389,64.3407154007149,-65,115,-117.263,45.02,239.521,479188.5192,479404.4197,4985149.926,4985253.643
0,quartz diorite,2.13317018861723,-14.9767946389995,14,14,-117.257,45.0201,344.003,479709.2203,479798.1204,4985380.644,4985048.326
0,quartz diorite,9.78442579174469,65.6953735283308,-66,114,-117.254,45.0171,143.996,479948.4041,480079.6377,4984855.709,4984914.976
0,basalt,-1.6507423757634,-38.9907307720172,38,38,-117.259,45.0132,114.379,479577.9867,479649.9535,4984493.759,4984404.858
0,basalt,-0.872757445184029,-31.5514424256708,31,31,-117.266,45.0117,141.58,478987.4355,479061.519,4984341.358,4984220.708
0,basalt,-2.25300768472632,-47.5336083968831,47,47,-117.254,45.0073,338.769,479853.1539,480102.921,4983905.324,4983676.724
0,basalt,-0.033376520420365,-29.4384741780372,29,29,-117.262,45.0074,245.479,479290.1194,479410.7697,4983918.024,4983704.24
0,quartz diorite,4.74939183567568,-1.87174736791659,2,2,-117.251,45.0229,811.445,480209.7071,480236.1655,4985935.158,4985125.532
0,quartz diorite,1.49862583997237,-19.7881198435826,19,19,-117.251,45.0259,531.445,480098.5819,480278.4989,4986107.138,4985607.074
0,quartz diorite,3.95792623166439,-6.13176403540434,6,186,-117.251,45.0271,391.774,480209.7071,480167.8596,4985799.626,4986189.159
0,quartz diorite,3.94291009079189,-2.20260935714756,2,2,-117.26,45.0419,275.371,479545.6016,479556.185,4987771.37,4987496.203
0,quartz diorite,8.25621248858265,21.3178832083192,-22,158,-117.261,45.0451,232.894,479439.7681,479524.4349,4987890.433,4988107.392
0,quartz diorite/andesite,4.59466538296564,-1.11238492519777,1,1,-117.254,45.044,272.573,479987.4567,479992.7483,4988009.496,4987736.975
0,quartz diorite,4.60779405356706,-2.0739475684991,2,182,-117.252,45.0416,252.843,480193.8321,480184.6819,4987473.714,4987726.391
0,quartz diorite,9.27600096026437,25.2775063695463,-26,154,-117.253,45.0421,105.336,480061.6504,480106.6296,4987607.328,4987702.579
0,quartz diorite,3.92502306695456,-2.20260136043922,2,2,-117.26,45.0374,137.685,479511.3159,479516.6076,4987207.807,4987070.223
0,quartz diorite,8.68159986513986,26.5652177555763,-27,153,-117.261,45.0375,61.5293,479457.1292,479484.6459,4987121.2,4987176.233
0,andesite,4.63354557834623,-1.67240104723505,1,181,-117.252,45.0467,362.634,480156.6889,480146.1055,4987982.42,4988344.9
0,andesite,3.52973516586812,-7.30576606998236,7,7,-117.251,45.0463,312.097,480220.189,480259.8766,4988276.108,4987966.545
0,quartz diorite,5.69026538301609,8.58361665616425,-9,171,-117.264,45.0409,177.272,479223.5104,479249.9688,4987435.763,4987611.05
0,quartz diorite,-0.13829833993381,-36.3394434356534,36,36,-117.233,45.022,228.61,481614.363,481749.8299,4985513.826,4985329.676
0,quartz diorite,6.8274072315418,1.0877616725322,-2,178,-117.231,45.0216,334.494,481824.4426,481830.7926,4985206.38,4985540.814
0,quartz diorite,7.45325615284101,4.33827447198265,-5,175,-117.229,45.0207,307.799,481955.147,481978.4304,4985126.476,4985433.393
0,quartz diorite,7.48555284391371,3.67449452909739,-4,176,-117.227,45.0196,462.437,482090.6139,482120.2473,4984921.158,4985382.593
0,quartz diorite,2.81642433471667,-20.1125622477752,20,20,-117.237,45.0186,160.043,481332.8457,481387.8792,4985124.359,4984974.075
0,quartz diorite,2.09992995010865,-23.3944567010136,23,23,-117.24,45.0152,325.183,480998.4117,481127.5287,4984817.442,4984518.991
0,quartz diorite,1.02800388329612,-29.7946461065635,29,29,-117.24,45.015,302.447,481036.5118,481186.7955,4984775.108,4984512.641
0,quartz diorite,1.24128287880456,-29.0546424040131,29,29,-117.238,45.0152,87.1698,481197.3788,481239.7122,4984705.258,4984629.058
0,quartz diorite,2.70012587225025,-20.1576091745936,20,20,-117.237,45.0201,356.255,481243.9456,481366.7125,4985380.476,4985046.042
0,quartz diorite,1.80929641189692,-20.2657792245428,20,20,-117.241,45.0367,146.663,481030.298,481081.0981,4987120.876,4986983.293
0,quartz diorite,-7.48994124257564,-72.2289192424763,72,72,-117.236,45.0289,173.373,481299.1152,481464.2155,4986219.174,4986166.258
0,andesite,7.78705633978491,10.6196076081168,-11,169,-117.242,45.0436,103.371,480930.8144,480949.8645,4987768.577,4987870.178
0,andesite/quartz diorite,6.09744344708625,0.888249480965368,-1,179,-117.24,45.043,274.018,481089.5647,481093.7981,4987620.411,4987893.461
0,andesite,6.03452215060706,-0.874688440743243,0,180,-117.236,45.0489,277.316,481392.2487,481388.0153,4988272.345,4988549.629
0,andesite,2.67528408523732,-16.1690518830523,16,16,-117.236,45.0482,372.45,481381.6653,481485.3822,4988509.412,4988151.695
0,andesite,6.90359447311104,2.38592526516014,-3,177,-117.234,45.044,101.688,481597.5658,481601.7991,4987817.261,4987918.861
0,andesite,5.35028098014907,-4.70785410502647,4,4,-117.235,45.0436,180.526,481476.9155,481491.7322,4987906.161,4987726.244
0,andesite,12.8495889636109,55.491529666263,-56,124,-117.244,45.0459,123.295,480716.5015,480818.1017,4988047.449,4988117.299
0,andesite,4.9554130162643,-6.22583569676475,6,6,-117.236,45.0437,234.215,481396.482,481421.8821,4987946.378,4987713.544
0,andesite,9.66461774355361,20.5560384776551,-21,159,-117.239,45.0432,198.933,481165.7649,481235.615,4987688.144,4987874.411
0,quartz diorite,5.13729994106937,-1.50739454648201,1,1,-117.247,45.0329,80.4613,480579.4471,480581.5637,4986670.025,4986589.592
0,quartz diorite,-6.76169502083417,-69.38169658187,69,69,-117.241,45.0249,228.414,480873.6643,481087.4481,4985787.374,4985706.94
0,quartz diorite,7.68319288626439,10.6849598567186,-10,350,-117.239,45.0263,114.163,481195.3983,481174.2316,4985956.707,4985844.524
0,quartz diorite,8.12503976578352,13.5358721628969,-13,347,-117.239,45.0294,117.566,481157.2982,481129.7815,4986297.491,4986183.191
0,quartz diorite,-6.1576562871192,-66.1940956833309,66,66,-117.241,45.0239,157.319,480909.6477,481053.5813,4985662.49,4985598.99
0,quartz diorite,8.20655743932749,19.6536770791302,-19,341,-117.244,45.0195,94.3997,480753.0141,480721.264,4985194.706,4985105.805
0,quartz diorite,-8.19115445098622,-83.4799583152644,83,83,-117.249,45.0198,74.5657,480352.9633,480427.0468,4985182.006,4985173.539
0,quartz diorite,2.97786195886868,-14.0362633715403,14,14,-117.248,45.0207,139.636,480458.7968,480492.6636,4985347.106,4985211.639
0,andesite/quartz diorite,4.37099801253999,-3.97249975155735,3,3,-117.249,45.045,458.302,480344.4966,480376.2467,4988204.612,4987747.411
0,quartz diorite,5.57501160342852,2.12106117033646,-2,358,-117.25,45.04,114.379,480340.7924,480336.5591,4987483.621,4987369.32
0,andesite,12.0383773357305,86.0964449459224,-85,275,-117.242,45.0452,489.789,481150.9482,480663.1962,4988028.343,4987995.061
0,andesite,11.9147727059888,86.9606063500207,-87,93,-117.242,45.0449,239.521,480795.3475,481034.5313,4987956.961,4987969.661
0,andesite,13.195318244444,41.5317645496049,-42,138,-117.221,45.0439,198.977,482540.0135,482671.2471,4987769.636,4987917.803
0,andesite,11.0172048975988,17.3540101866995,-18,162,-117.213,45.0414,141.927,483182.4231,483224.7565,4987499.76,4987635.227
0,quartz diorite,9.9151875005962,15.6794990230035,-15,345,-117.223,45.0372,250.627,482478.1009,482410.3674,4987233.06,4986991.759
0,quartz diorite,7.76899126948164,2.38598156084461,-2,358,-117.222,45.0355,50.8442,482506.6759,482504.5592,4986938.313,4986887.513
0,quartz diorite,3.55422692055135,-19.8851683646974,19,19,-117.22,45.0331,211.582,482644.2595,482716.2263,4986748.871,4986549.904
0,intermediate metavolcanic rock,7.04762181936976,-2.89126725462985,2,2,-117.22,45.0193,419.635,482660.1346,482681.3013,4985328.585,4984909.484
0,intermediate metavolcanic rock,-7.35416105390321,-84.9995900354079,84,84,-117.205,45.0136,169.981,483780.9118,483950.2455,4984487.208,4984472.392
0,quartz diorite,9.96541989209244,10.6630596769101,-11,169,-117.208,45.0221,514.988,483552.3113,483647.5615,4985171.951,4985677.836
0,quartz diorite,11.2409072888196,20.9986672799899,-21,159,-117.206,45.0208,224.457,483738.5784,483819.0119,4985174.068,4985383.619
0,quartz diorite,5.95968579465613,-13.8514135869542,13,13,-117.209,45.0217,477.435,483481.9935,483596.2937,4985614.029,4985150.478
0,intermediate metavolcanic rock,4.41171839786902,-21.9606270133519,21,21,-117.211,45.0179,141.501,483378.2152,483431.1319,4985025.901,4984894.668
0,intermediate metavolcanic rock,11.9449858451071,39.6108964626604,-40,140,-117.209,45.0177,159.356,483509.9779,483611.5781,4984872.443,4984995.209
0,quartz diorite,10.5366798058412,17.9494023708586,-19,161,-117.213,45.0255,246.832,483142.2064,483218.2742,4985684.186,4985919.004
0,quartz diorite,9.54528087161819,9.27260669682339,-10,170,-117.212,45.026,164.203,483273.3077,483299.766,4985784.331,4985946.388
0,andesite,0.29225429967852,-40.6011723579884,40,40,-117.204,45.0283,152.459,483883.438,483982.657,4986168.507,4986052.751
0,quartz diorite,6.81419636207743,0.996350351908295,0,0,-117.23,45.0161,304.317,481841.7767,481836.485,4984921.876,4984617.604
0,sand,7.81749393118157,7.49585174316843,-7,353,-117.229,45.0144,101.408,481977.4387,481964.2095,4984630.127,4984529.585
0,intermediate metavolcanic rock/sand,7.96004049158586,-4.79011226600683,4,4,-117.206,45.0026,475.265,483719.2638,483758.9513,4983502.119,4983028.513
0,intermediate metavolcanic rock/sand,4.15994584915293,-30.5181870517973,30,30,-117.203,45.0019,291.775,483956.8601,484105.027,4983301.564,4983050.209
0,basalt,4.98142638828809,-18.1890447024606,18,18,-117.22,45.0027,779.854,482572.0281,482815.4453,4983645.523,4982904.688
0,basalt,-2.25799184734058,-55.3047858346382,55,55,-117.232,45.0057,209.172,481628.5221,481800.5016,4983673.04,4983553.977
0,basalt,3.69133417759544,-19.2306911698076,19,19,-117.235,45.0022,240.989,481442.255,481521.6302,4983335.96,4983108.418
0,basalt,5.14531122823524,-8.74612053808736,8,8,-117.235,45.0028,208.803,481430.0842,481461.8342,4983392.052,4983185.676
0,andesite,3.07666959410115,-28.7400854723193,28,28,-117.2,45.0317,74.8356,484227.2648,484263.2482,4986518.771,4986453.155
0,andesite,3.60950282441513,-26.565051177288,26,26,-117.199,45.0323,42.5972,484307.6983,484326.7483,4986578.038,4986539.938
0,andesite,2.81971415197558,-10.3888578154706,10,190,-117.251,45.0489,201.745,480270.2279,480233.8476,4988318.074,4988516.512
0,quartz diorite,5.18375722353893,-1.46880071437823,1,1,-117.246,45.0227,123.866,480589.3601,480592.5351,4985560.625,4985436.8
0,quartz diorite,9.8632539245282,82.568609638541,-82,278,-117.247,45.0234,98.1916,480627.9365,480530.5696,4985584.438,4985571.738
0,andesite,13.1269701061004,72.1145669216052,-73,107,-117.233,45.0457,558.264,481347.6404,481878.9247,4987965.486,4988136.937
0,andesite,-11.0852783483682,-89.0125525206033,89,89,-117.209,45.0414,122.785,483455.8446,483578.6115,4987568.61,4987566.494
0,quartz diorite,11.433489827176,24.6234163464624,-25,155,-117.211,45.0261,125.734,483351.9784,483404.366,4985813.303,4985927.604
0,sand/basalt,3.88973538305401,-26.0752349709098,26,26,-117.215,45.0058,110.757,483038.7905,483087.4739,4983665.544,4983566.06
0,quartz diorite,7.65905778100822,15.1540680502854,-16,164,-117.247,45.026,78.9454,480515.0904,480535.7279,4985825.342,4985901.542
0,quartz diorite,7.03747241791162,10.5391082628222,-11,169,-117.247,45.026,69.434,480548.428,480561.128,4985838.042,4985906.305
0,quartz diorite,8.09585717105077,15.2550718534547,-16,164,-117.246,45.0376,96.535,480597.7122,480623.1123,4987113.11,4987206.244
0,basalt,8.83562166361811,25.2011034013655,-26,154,-116.964,44.5979,497.108,502739.3169,502950.984,4938054.118,4938503.911
0,basalt,12.5673649514989,20.5560389744409,-21,159,-116.956,44.5822,1073.79,503328.016,503705.048,4936036.666,4937042.085
0,basalt,-14.1745481759944,52.1927388251713,-53,127,-116.957,44.5818,497.394,503195.724,503588.7036,4936346.918,4936651.824
0,basalt,-3.30805994836508,40.8149280615902,-41,139,-116.944,44.5896,192.279,504392.966,504518.6434,4937293.439,4937438.961
0,basalt,6.1074504165278,29.9817008971967,-30,150,-116.94,44.5886,198.548,504723.6959,504822.9148,4937161.148,4937333.127
0,basalt,8.3900736232751,27.2995266592669,-28,152,-116.937,44.5845,230.754,504968.4359,505074.2695,4936691.511,4936896.564
0,basalt,8.27605820405657,26.8544215614437,-27,153,-116.937,44.5745,585.719,504895.6754,505160.2592,4935428.123,4935950.676
0,basalt,5.89666496718705,29.6620832078988,-30,150,-116.938,44.5771,227.221,504889.0608,505001.5089,4935872.293,4936069.739
0,basalt,10.8307096631555,22.3782237959061,-23,157,-116.951,44.5683,532.878,503800.2982,504003.1748,4934756.121,4935248.868
0,basalt,21.0768530165835,8.53074443142698,-9,171,-116.969,44.5799,267.544,502470.7643,502510.4518,4936155.067,4936419.651
0,basalt,25.88257786336,2.29061004262564,-3,177,-116.966,44.5762,165.497,502689.0459,502695.6605,4935791.265,4935956.63
0,basalt,27.6375438417175,0,0,180,-116.965,44.5741,152.136,502808.1087,502808.1087,4935566.368,4935718.504
0,mafic metavolcanic rock/basalt,20.8207313365723,8.42697832300667,-9,171,-116.974,44.5847,180.543,502060.6593,502087.1177,4936723.923,4936902.517
0,basalt,4.53622765671384,27.0438155260062,-28,152,-116.952,44.525,1062.01,503582.0165,504064.882,4929712.45,4930658.338
0,basalt,2.23012195640587,29.4071265839418,-30,150,-116.952,44.5238,334.089,503735.4751,503899.5171,4929907.801,4930198.844
0,basalt,10.486613418167,20.3891713365771,-21,159,-116.951,44.5156,797.409,503759.2877,504037.1007,4928771.855,4929519.304
0,basalt,8.11211331936718,22.3800594516855,-23,157,-116.959,44.5182,243.216,503210.2762,503302.8805,4929320.866,4929545.763
0,basalt,3.98823285911208,26.5650715583524,-27,153,-116.962,44.5192,251.442,502972.1507,503084.5988,4929426.7,4929651.596
0,basalt,8.00390496410355,22.2490512530293,-23,157,-116.956,44.5073,314.454,503441.787,503560.8498,4928077.322,4928368.364
0,greenstone,21.4261624337758,9.18883206123817,-10,170,-116.964,44.6054,455.64,502859.7025,502932.4631,4938892.187,4939341.98
0,greenstone,22.0786847692086,7.59464336857273,-8,172,-116.97,44.6079,200.194,502356.9932,502383.4516,4939295.678,4939494.116
0,greenstone,20.5113050388654,10.6197141127821,-11,169,-116.962,44.6062,107.678,502991.9945,503011.8383,4939150.157,4939255.99
0,mafic metavolcanic rock,20.4037230100916,10.9540148590195,-11,169,-116.959,44.6017,208.858,503216.8908,503256.5783,4938601.145,4938806.198
0,basalt/mafic metavolcanic rock,16.1984749960498,17.0205454028854,-18,162,-116.963,44.6217,338.962,502899.3901,502998.6091,4940770.733,4941094.848
0,basalt,14.8046681416107,19.0935240398329,-20,160,-116.961,44.6225,181.992,503031.6821,503091.2134,4940936.098,4941108.077
0,basalt,15.2299675224594,14.0362434679264,-15,165,-116.975,44.5403,409.09,501933.659,502032.878,4931682.277,4932079.153
0,basalt,40.9032813571588,-7.94347267220186,7,187,-116.87,44.5425,459.493,510334.3113,510270.8112,4931908.391,4932363.475
0,meta-argillite,18.5460613943713,11.8886350634511,-12,168,-116.987,44.6454,192.648,501002.8354,501042.5229,4943469.735,4943658.251
0,meta-argillite,19.9236164899836,9.46232220801471,-10,170,-116.989,44.6446,201.175,500830.8558,500863.9288,4943367.209,4943565.647
0,basalt,-10.3580579044681,15.3762680259592,-16,164,-117.207,44.3169,164.644,483448.4942,483492.1505,4907012.586,4907171.336
0,basalt,1.90955867302441,5.57221005436175,-6,174,-117.203,44.3198,136.243,483807.2534,483820.4826,4907341.166,4907476.765
0,basalt,5.92912645974237,24.7092795872493,-25,155,-116.92,44.457,1930.1,505997.279,506803.7307,4921774.691,4923527.295
0,basalt,-6.40298833322664,36.8698543358302,-37,143,-116.936,44.4848,211.667,505061.8869,505188.8872,4925640.614,4925809.948
0,basalt,37.4207944839881,7.90714139221779,-8,172,-116.878,45.1558,192.329,509613.7553,509640.2137,5000171.318,5000361.819
0,basalt,40.0345433448065,15.2550659537372,-16,164,-116.875,45.1663,181.003,509798.964,509846.5891,5001346.07,5001520.696
0,basalt/alluvium,-1.06158097436008,8.13012514897013,-9,171,-117.199,44.3093,355.469,484086.009,484136.28,4906070.447,4906422.343
0,basalt,4.37785757917808,26.6437626636636,-27,153,-117.555,45.3604,1378.69,456271.4396,456889.5075,5022536.027,5023767.929
0,basalt,6.60036156595159,29.156887765203,-30,150,-117.552,45.3582,690.783,456584.7069,456921.2576,5022595.293,5023198.545
0,basalt,-17.2314759566841,2.75910805064293,-3,177,-117.566,45.3595,175.888,455663.955,455672.4217,5022955.127,5023130.811
0,basalt,1.15153468385354,23.0255302211407,-24,156,-117.551,45.3539,137.994,456812.249,456866.2241,5022349.76,5022476.76
0,basalt,5.29542741260796,27.8657840886602,-28,152,-117.549,45.3498,751.476,456858.2866,457209.1248,5021638.558,5022302.134
0,basalt,4.95879442799065,27.5770456248264,-28,152,-117.543,45.3408,724.117,457298.025,457632.9881,5020627.319,5021268.67
0,basalt,4.98187765054019,27.6291750843448,-28,152,-117.54,45.3368,229.354,457618.7006,457725.0633,5020408.243,5020611.444
0,basalt,-46.4538533385795,-81.0062236380265,81,81,-117.539,45.3378,223.41,457658.3882,457879.0511,5020632.081,5020597.156
0,basalt,5.38850536603473,28.5532700226346,-29,151,-117.54,45.3295,634.37,457559.963,457863.1761,5019416.054,5019973.267
0,quartz diorite/basalt,-7.08023903928302,14.3246119191492,-14,346,-117.556,45.3419,995.158,456559.836,456313.773,5021565.533,5020601.919
0,basalt,3.34554493155716,26.9611062131085,-27,333,-117.562,45.3448,308.42,456067.71,455928.0097,5021544.895,5021270.257
0,basalt,-10.6325426113792,10.3048371880371,-11,169,-117.56,45.3488,497.357,456043.8975,456132.7976,5021606.808,5022095.759
0,quartz diorite/basalt,-4.22935161993813,19.3301266735212,-20,160,-117.576,45.3441,964.646,454741.6157,455060.7038,5020887.775,5021797.414
0,quartz diorite,-29.1080950413747,-14.3646129149214,14,14,-117.557,45.3349,279.951,456349.7233,456419.1766,5020445.225,5020174.027
0,quartz diorite/basalt,-0.561483459094957,22.2991455597349,-23,157,-117.555,45.3355,636.283,456386.1036,456627.5364,5020071.501,5020660.2
0,quartz diorite/basalt,-6.7033180013329,14.8399336188056,-15,165,-117.55,45.324,1283.1,456742.3658,457070.4498,5018477.515,5019715.768
0,quartz diorite,-28.870819112255,-13.8514252387265,14,14,-117.563,45.3199,318.524,455830.0806,455906.2808,5018803.483,5018494.449
0,quartz diorite,3.06658145629708,28.5804730293483,-29,151,-117.566,45.3193,322.992,455573.9635,455728.4804,5018435.182,5018718.816
0,quartz diorite,7.2738852352959,33.0091557917892,-33,147,-117.57,45.3337,691.671,455171.796,455548.5634,5019893.568,5020473.536
0,basalt,-8.38016763094745,14.1645609400861,-15,165,-117.577,45.3578,917.177,454674.3024,454898.6695,5022413.773,5023302.775
0,basalt,-6.75277826842146,16.1519771067518,-17,163,-117.577,45.3541,403.269,454729.3358,454841.5194,5022255.023,5022642.373
0,basalt,-43.569769931344,-36.0851857877526,36,36,-117.578,45.3525,154.531,454689.1191,454780.1359,5022333.339,5022208.456
0,basalt,-4.16885959490372,19.1365070355854,-19,341,-117.579,45.3572,820.099,454773.7859,454504.9687,5023175.774,5022401.073
0,quartz diorite/basalt,-3.89577581800935,22.8548548771837,-23,157,-117.615,45.3478,347.454,451725.0213,451859.9591,5021611.855,5021932.001
0,basalt,-2.11151648234579,25.0168699563721,-25,155,-117.621,45.3536,368.01,451258.8246,451414.3999,5022249.766,5022583.142
0,basalt,-18.8834909233321,6.17018001728975,-6,354,-117.624,45.3566,532.132,451187.3869,451130.2368,5023019.705,5022491.067
0,tholeiite,12.900587427723,4.635443521561,-5,175,-117.281,46.0353,147.326,478241.8937,478253.8,5097940.103,5098086.948
0,tholeiite,17.4442330178228,7.52382498481477,-8,172,-117.3,46.0299,212.171,476761.547,476789.3283,5097305.102,5097515.446
0,tholeiite,42.7157193897467,18.6049810329759,-19,161,-117.3,46.1022,352.456,476721.9917,476834.4399,5105281.655,5105615.692
0,basalt,2.88635326014018,34.0841192993273,-34,146,-117.67,45.3528,855.861,447281.565,447759.9326,5021996.717,5022703.685
0,basalt,-16.8528706719412,12.6995814234719,-13,167,-117.673,45.3619,462.157,447243.4649,447345.0651,5023152.419,5023603.27
0,basalt,-28.3015804698526,0.306391106236294,-1,179,-117.682,45.3719,296.867,446610.3047,446611.8922,5024337.413,5024634.276
0,basalt,-20.7093486301877,7.12503300665239,-7,353,-117.652,45.3267,85.3257,448916.3118,448905.7284,5019491.242,5019406.575
0,basalt,-11.7141283054611,17.7071066989217,-17,343,-117.647,45.3207,437.797,449386.2127,449253.2027,5018997.671,5018581.074
0,basalt,-5.2531541734947,25.3715675074491,-25,335,-117.655,45.3316,454.469,448749.0948,448554.3611,5020202.443,5019791.809
0,basalt,4.11257473567898,25.0744283136509,-26,154,-117.545,45.3693,509.445,457244.7142,457460.6146,5023891.583,5024353.017
0,basalt,-2.96405444840467,16.6447976366551,-16,344,-117.54,45.3718,653.958,457804.1503,457616.8323,5024703.877,5024077.321
0,quartz diorite,-7.95086976840372,9.95061510280971,-10,170,-117.525,45.3606,367.479,458853.9309,458917.431,5022967.568,5023329.519
0,quartz diorite,-14.522561465013,1.40698271162503,-2,178,-117.517,45.3551,603.565,459501.6322,459516.4489,5022228.85,5022832.101
0,basalt,-4.38811195201483,14.6644672416236,-14,346,-117.53,45.3558,936.496,458644.3805,458407.3133,5023062.818,5022156.883
0,basalt,-3.40418974250371,15.9847442462182,-16,164,-117.527,45.3456,211.373,458667.6639,458725.8723,5021382.181,5021585.382
0,basalt,-5.0199394227276,14.1037374138745,-14,346,-117.526,45.3416,697.223,458850.7559,458680.8578,5021366.236,5020690.03
0,basalt,-8.57401510020402,8.76026390197867,-9,171,-117.514,45.3329,408.253,459727.0003,459789.1775,5019855.594,5020259.085
0,basalt,-5.5820713180554,13.410851040034,-13,347,-117.524,45.3345,382.161,459007.244,458918.6084,5020430.381,5020058.64
0,gravel,-12.242332011211,3.92138895840016,-4,176,-117.515,45.3686,394.753,459616.5807,459643.5682,5023835.244,5024228.945
0,gravel,-10.6585533676047,5.46021259216546,-5,355,-117.512,45.3662,216.885,459940.4313,459919.7938,5023870.169,5023654.269
0,gravel/basalt,-11.4472508686891,5.08621961565039,-5,355,-117.518,45.3704,913.235,459456.2428,459375.2802,5024679.796,5023770.157
0,quartz diorite,-9.11509230451248,8.73319847486357,-8,352,-117.529,45.3698,533.233,458641.8537,458560.891,5024428.97,5023901.919
0,quartz diorite,10.2011512560415,45.4897567567288,-46,134,-117.46,45.1685,525.365,463657.8462,464032.497,5001590.883,5001959.183
0,quartz diorite,-21.220144541026,-27.8240517325275,27,27,-117.456,45.1609,258.485,464095.9971,464216.6474,5001044.782,5000816.181
0,quartz diorite,-25.0578948880456,-46.4878644872043,46,46,-117.451,45.1597,691.714,464280.1475,464781.7985,5001025.732,5000549.481
0,quartz diorite,-14.0302650233682,-10.5392040102409,10,10,-117.442,45.1499,277.736,465219.9494,465270.7495,4999831.929,4999558.879
0,quartz diorite,-1.07091193856314,20.3763963777285,-20,340,-117.442,45.1529,237.086,465270.7495,465188.1993,5000136.73,4999914.479
0,quartz diorite,17.3047052767536,68.8951986380041,-69,111,-117.473,45.1493,775.95,462470.3939,463194.2953,4999508.079,4999787.479
0,quartz diorite,-3.98407448865509,18.4349453525605,-19,161,-117.472,45.1569,522.093,462838.6946,463003.7949,5000238.33,5000733.631
0,quartz diorite,-11.990325990908,1.50744450071815,-1,359,-117.477,45.1678,482.768,462514.844,462502.1439,5001946.483,5001463.882
0,quartz diorite,-2.31750719114302,23.5232058707157,-24,156,-117.473,45.1434,588.67,462667.2443,462902.1947,4998714.327,4999254.078
0,quartz diorite,13.6122197830067,51.0988778602837,-52,128,-117.432,45.1638,1651.78,465385.0497,466667.7523,5000689.181,5001724.233
0,quartz diorite,-19.0373371280732,-31.53086035919,31,31,-117.416,45.1522,305.166,467239.2534,467398.8424,5000072.99,4999812.879
0,quartz diorite,-12.3163781174919,-15.7719439178965,15,15,-117.4,45.1381,865.879,468477.5059,468712.4564,4998784.177,4997952.325
